Order ID,Order Date,Outlet ID,Outlet Type,Outlet Size,Outlet Location,Establishment Year,Product ID,Item Type,Item Fat Content,Units,Sales,Rating,Item Visibility
ORD100812,11-01-2023,OUT015,Grocery Store,Small,Tier 2,2012,SKU7022,Dairy,Low Fat,1,2.36,3.5,0.052
ORD100813,27-04-2023,OUT002,Supermarket Type 2,Small,Tier 2,2008,SKU3350,Bakery,Low Fat,1,3.64,4.7,0.087
ORD100814,14-06-2022,OUT016,Grocery Store,Medium,Tier 2,2017,SKU3072,Canned Foods,Low Fat,1,2.79,4.1,0.091
ORD100815,02-01-2022,OUT004,Convenience Store,Small,Tier 3,2005,SKU9160,Beverages,Regular,1,1.89,3.8,0.097
ORD100816,26-09-2022,OUT013,Supermarket Type 2,Small,Tier 2,2022,SKU1421,Canned Foods,Low Fat,1,1.95,4.1,0.087
ORD100817,21-01-2023,OUT010,Grocery Store,Small,Tier 1,2019,SKU2261,Household,Regular,1,3.93,4.1,0.096
ORD100818,19-01-2024,OUT001,Supermarket Type 2,Large,Tier 2,2011,SKU8699,Bakery,Regular,1,2.62,3.7,0.077
ORD100819,11-09-2023,OUT015,Grocery Store,Small,Tier 2,2012,SKU6682,Canned Foods,Low Fat,1,3.02,4.4,0.073
ORD100820,05-11-2023,OUT009,Grocery Store,Medium,Tier 1,2018,SKU3152,Beverages,Regular,3,6.67,4.4,0.044
ORD100821,30-10-2022,OUT014,Grocery Store,Large,Tier 3,2018,SKU3570,Snacks,Regular,1,2.5,3.2,0.054
ORD100822,01-07-2024,OUT003,Supermarket Type 1,Medium,Tier 1,2016,SKU2916,Meat,Regular,1,4.16,3.6,0.075
ORD100823,14-04-2023,OUT006,Supermarket Type 2,Small,Tier 1,2020,SKU2018,Frozen,Regular,1,5.72,4.6,0.075
ORD100824,16-01-2022,OUT018,Supermarket Type 2,Small,Tier 1,2015,SKU7220,Dairy,Regular,1,1.91,3.5,0.15
ORD100825,12-12-2024,OUT014,Grocery Store,Large,Tier 3,2018,SKU9614,Canned Foods,Regular,3,7.39,4.9,0.104
ORD100826,03-02-2024,OUT005,Supermarket Type 1,Medium,Tier 1,2021,SKU1885,Canned Foods,Regular,1,2.56,4.4,0.051
ORD100827,29-06-2022,OUT009,Grocery Store,Medium,Tier 1,2018,SKU8552,Produce,Regular,7,13.9,3.6,0.131
ORD100828,20-04-2024,OUT009,Grocery Store,Medium,Tier 1,2018,SKU9544,Canned Foods,Low Fat,1,2.18,3.9,0.082
ORD100829,06-10-2023,OUT018,Supermarket Type 2,Small,Tier 1,2015,SKU1167,Dairy,Low Fat,2,4.26,4.7,0.075
ORD100830,19-03-2023,OUT001,Supermarket Type 2,Large,Tier 2,2011,SKU3542,Household,Low Fat,1,4.14,3.9,0.072
ORD100831,27-06-2024,OUT015,Grocery Store,Small,Tier 2,2012,SKU4084,Canned Foods,Regular,3,6.74,4.6,0.106
ORD100832,10-12-2023,OUT006,Supermarket Type 2,Small,Tier 1,2020,SKU5841,Bakery,Low Fat,1,4.29,3.4,0.104
ORD100833,20-10-2024,OUT002,Supermarket Type 2,Small,Tier 2,2008,SKU5021,Snacks,Regular,1,2.84,4.1,0.106
ORD100834,11-04-2022,OUT006,Supermarket Type 2,Small,Tier 1,2020,SKU3555,Produce,Low Fat,1,2.07,3.4,0.056
ORD100835,12-08-2023,OUT009,Grocery Store,Medium,Tier 1,2018,SKU9540,Dairy,Low Fat,1,1.93,4.5,0.042
ORD100836,23-07-2022,OUT010,Grocery Store,Small,Tier 1,2019,SKU4365,Meat,Regular,1,6.75,4.1,0.071
ORD100837,03-09-2022,OUT010,Grocery Store,Small,Tier 1,2019,SKU6708,Produce,Low Fat,3,5.71,3.3,0.092
ORD100838,18-09-2022,OUT005,Supermarket Type 1,Medium,Tier 1,2021,SKU9257,Beverages,Regular,1,2.44,4.9,0.053
ORD100839,14-09-2024,OUT009,Grocery Store,Medium,Tier 1,2018,SKU4216,Household,Regular,1,3.96,3.7,0.042
ORD100840,04-12-2024,OUT010,Grocery Store,Small,Tier 1,2019,SKU3882,Frozen,Low Fat,1,6.01,3.4,0.056
ORD100841,27-06-2024,OUT015,Grocery Store,Small,Tier 2,2012,SKU3694,Household,Regular,1,4.79,2.9,0.099
ORD100842,16-11-2023,OUT010,Grocery Store,Small,Tier 1,2019,SKU7298,Beverages,Regular,1,2.33,4.5,0.074
ORD100843,07-04-2024,OUT008,Supermarket Type 2,Medium,Tier 1,2023,SKU5827,Produce,Low Fat,2,5.43,4.5,0.062
ORD100844,08-02-2023,OUT003,Supermarket Type 1,Medium,Tier 1,2016,SKU2046,Snacks,Regular,1,2.9,3.3,0.086
ORD100845,17-01-2023,OUT013,Supermarket Type 2,Small,Tier 2,2022,SKU6800,Produce,Regular,1,1.64,4.1,0.031
ORD100846,24-09-2024,OUT008,Supermarket Type 2,Medium,Tier 1,2023,SKU7285,Household,Regular,1,4.57,3.5,0.072
ORD100847,15-10-2022,OUT011,Grocery Store,Medium,Tier 3,2007,SKU9382,Household,Low Fat,7,42.94,4.2,0.052
ORD100848,06-08-2024,OUT009,Grocery Store,Medium,Tier 1,2018,SKU5075,Frozen,Low Fat,4,21.61,3.7,0.141
ORD100849,06-12-2023,OUT006,Supermarket Type 2,Small,Tier 1,2020,SKU5693,Produce,Regular,3,6.2,4,0.116
ORD100850,08-03-2022,OUT010,Grocery Store,Small,Tier 1,2019,SKU3151,Household,Low Fat,4,23.32,4,0.118
ORD100851,13-02-2023,OUT017,Supermarket Type 1,Large,Tier 1,2011,SKU8983,Household,Low Fat,1,6.3,4.2,0.13
ORD100852,05-08-2022,OUT011,Grocery Store,Medium,Tier 3,2007,SKU1382,Household,Regular,1,6.04,3.8,0.076
ORD100853,17-10-2024,OUT004,Convenience Store,Small,Tier 3,2005,SKU2020,Produce,Regular,3,8.24,4.1,0.088
ORD100854,03-05-2023,OUT019,Supermarket Type 1,Medium,Tier 2,2009,SKU2947,Snacks,Regular,1,2.5,3.8,0.116
ORD100855,10-05-2022,OUT007,Supermarket Type 1,Small,Tier 2,2016,SKU4658,Meat,Regular,2,16.35,3.7,0.095
ORD100856,07-10-2024,OUT009,Grocery Store,Medium,Tier 1,2018,SKU4199,Dairy,Regular,1,1.89,4.8,0.106
ORD100857,09-07-2024,OUT020,Convenience Store,Medium,Tier 3,2013,SKU4201,Bakery,Regular,1,3.73,4,0.034
ORD100858,04-09-2023,OUT003,Supermarket Type 1,Medium,Tier 1,2016,SKU7462,Dairy,Low Fat,1,1.68,3.8,0.026
ORD100859,26-07-2022,OUT018,Supermarket Type 2,Small,Tier 1,2015,SKU1862,Dairy,Regular,1,2.14,4.6,0.062
ORD100860,09-03-2022,OUT017,Supermarket Type 1,Large,Tier 1,2011,SKU3594,Household,Low Fat,1,5.68,3.9,0.083
ORD100861,19-08-2023,OUT001,Supermarket Type 2,Large,Tier 2,2011,SKU6625,Snacks,Low Fat,1,2.6,4,0.057
ORD100862,09-06-2024,OUT013,Supermarket Type 2,Small,Tier 2,2022,SKU9704,Dairy,Low Fat,1,1.86,3.7,0.065
ORD100863,20-12-2024,OUT006,Supermarket Type 2,Small,Tier 1,2020,SKU3655,Beverages,Regular,6,12.48,3.5,0.112
ORD100864,23-08-2023,OUT019,Supermarket Type 1,Medium,Tier 2,2009,SKU1188,Beverages,Regular,1,2.69,4.4,0.119
ORD100865,11-08-2024,OUT005,Supermarket Type 1,Medium,Tier 1,2021,SKU7716,Canned Foods,Low Fat,1,2.19,4.3,0.064
ORD100866,10-11-2023,OUT016,Grocery Store,Medium,Tier 2,2017,SKU9046,Household,Regular,1,6.1,4.3,0.088
ORD100867,03-07-2022,OUT005,Supermarket Type 1,Medium,Tier 1,2021,SKU2584,Bakery,Low Fat,5,16.72,4.1,0.079
ORD100868,19-10-2022,OUT009,Grocery Store,Medium,Tier 1,2018,SKU9650,Produce,Low Fat,2,3.55,4.5,0.066
ORD100869,20-09-2023,OUT019,Supermarket Type 1,Medium,Tier 2,2009,SKU7842,Dairy,Low Fat,1,1.58,4.9,0.05
ORD100870,13-01-2022,OUT011,Grocery Store,Medium,Tier 3,2007,SKU3665,Beverages,Low Fat,1,2.85,4.6,0.105
ORD100871,19-06-2023,OUT010,Grocery Store,Small,Tier 1,2019,SKU2986,Frozen,Regular,1,6.85,4.2,0.085
ORD100872,20-06-2024,OUT006,Supermarket Type 2,Small,Tier 1,2020,SKU8501,Bakery,Low Fat,6,23.94,3.5,0.129
ORD100873,07-05-2023,OUT010,Grocery Store,Small,Tier 1,2019,SKU8404,Produce,Regular,2,4.28,3.5,0.094
ORD100874,06-05-2022,OUT017,Supermarket Type 1,Large,Tier 1,2011,SKU5171,Dairy,Low Fat,5,10.49,3.4,0.064
ORD100875,15-10-2023,OUT016,Grocery Store,Medium,Tier 2,2017,SKU2805,Produce,Regular,3,4.15,4.5,0.094
ORD100876,02-04-2023,OUT015,Grocery Store,Small,Tier 2,2012,SKU3640,Beverages,Low Fat,2,5.45,4.9,0.074
ORD100877,03-02-2023,OUT005,Supermarket Type 1,Medium,Tier 1,2021,SKU8047,Dairy,Low Fat,3,5.77,4,0.073
ORD100878,11-04-2023,OUT008,Supermarket Type 2,Medium,Tier 1,2023,SKU5179,Canned Foods,Regular,5,13.69,4.3,0.041
ORD100879,12-02-2024,OUT017,Supermarket Type 1,Large,Tier 1,2011,SKU6917,Household,Regular,1,5.23,3.7,0.081
ORD100880,24-12-2023,OUT017,Supermarket Type 1,Large,Tier 1,2011,SKU6251,Frozen,Regular,6,43.85,4.3,0.1
ORD100881,20-05-2024,OUT009,Grocery Store,Medium,Tier 1,2018,SKU8702,Household,Low Fat,1,5.29,3.6,0.093
ORD100882,24-12-2022,OUT017,Supermarket Type 1,Large,Tier 1,2011,SKU7587,Snacks,Regular,1,2.57,3.6,0.071
ORD100883,19-07-2023,OUT005,Supermarket Type 1,Medium,Tier 1,2021,SKU7063,Household,Regular,1,5.89,4,0.041
ORD100884,25-05-2022,OUT016,Grocery Store,Medium,Tier 2,2017,SKU8476,Snacks,Low Fat,1,3.18,4.7,0.086
ORD100885,21-06-2024,OUT019,Supermarket Type 1,Medium,Tier 2,2009,SKU6497,Bakery,Regular,1,4.1,4.6,0.078
ORD100886,19-05-2023,OUT003,Supermarket Type 1,Medium,Tier 1,2016,SKU9353,Snacks,Low Fat,1,3.2,4.3,0.049
ORD100887,03-11-2023,OUT017,Supermarket Type 1,Large,Tier 1,2011,SKU8333,Dairy,Regular,1,2.38,4.5,0.084
ORD100888,01-12-2024,OUT005,Supermarket Type 1,Medium,Tier 1,2021,SKU5742,Bakery,Low Fat,1,2.85,4.4,0.035
ORD100889,10-01-2022,OUT009,Grocery Store,Medium,Tier 1,2018,SKU7722,Frozen,Regular,4,14.16,4,0.048
ORD100890,15-01-2024,OUT006,Supermarket Type 2,Small,Tier 1,2020,SKU2848,Frozen,Regular,1,4.91,4.8,0.063
ORD100891,09-06-2024,OUT015,Grocery Store,Small,Tier 2,2012,SKU5274,Dairy,Regular,1,1.81,4.6,0.08
ORD100892,20-08-2023,OUT003,Supermarket Type 1,Medium,Tier 1,2016,SKU1024,Dairy,Regular,1,1.77,3.5,0.032
ORD100893,08-03-2023,OUT009,Grocery Store,Medium,Tier 1,2018,SKU9885,Dairy,Regular,1,2.02,4.6,0.114
ORD100894,06-11-2024,OUT007,Supermarket Type 1,Small,Tier 2,2016,SKU2551,Produce,Regular,1,2.5,3.9,0.052
ORD100895,13-03-2022,OUT004,Convenience Store,Small,Tier 3,2005,SKU5071,Personal Care,Low Fat,5,17.85,5,0.079
ORD100896,09-07-2023,OUT016,Grocery Store,Medium,Tier 2,2017,SKU9849,Produce,Regular,7,13.67,4.6,0.06
ORD100897,30-10-2024,OUT001,Supermarket Type 2,Large,Tier 2,2011,SKU6316,Canned Foods,Regular,1,2.72,3.9,0.02
ORD100898,13-07-2022,OUT002,Supermarket Type 2,Small,Tier 2,2008,SKU1924,Beverages,Regular,1,2.46,4.1,0.074
ORD100899,18-09-2022,OUT013,Supermarket Type 2,Small,Tier 2,2022,SKU6236,Meat,Regular,1,5.69,3.3,0.055
ORD100900,26-08-2023,OUT008,Supermarket Type 2,Medium,Tier 1,2023,SKU5459,Produce,Low Fat,1,1.73,4.7,0.066
ORD100901,26-01-2022,OUT017,Supermarket Type 1,Large,Tier 1,2011,SKU7707,Frozen,Regular,6,41.96,3.8,0.101
ORD100902,19-10-2023,OUT002,Supermarket Type 2,Small,Tier 2,2008,SKU1822,Produce,Regular,1,1.89,5,0.114
ORD100903,20-10-2023,OUT001,Supermarket Type 2,Large,Tier 2,2011,SKU6957,Dairy,Regular,1,1.54,3.8,0.105
ORD100904,22-07-2022,OUT002,Supermarket Type 2,Small,Tier 2,2008,SKU1012,Snacks,Regular,1,1.97,4.9,0.09
ORD100905,11-04-2022,OUT008,Supermarket Type 2,Medium,Tier 1,2023,SKU9212,Meat,Low Fat,1,8.79,3.6,0.022
ORD100906,19-05-2023,OUT004,Convenience Store,Small,Tier 3,2005,SKU1014,Beverages,Regular,1,2.14,4.3,0.14
ORD100907,15-10-2024,OUT015,Grocery Store,Small,Tier 2,2012,SKU3704,Beverages,Regular,1,2.79,4.4,0.058
ORD100908,17-05-2023,OUT019,Supermarket Type 1,Medium,Tier 2,2009,SKU9608,Frozen,Regular,2,14.86,3.4,0.033
ORD100909,30-01-2023,OUT009,Grocery Store,Medium,Tier 1,2018,SKU7381,Produce,Regular,5,10.28,4.6,0.059
ORD100910,04-02-2024,OUT020,Convenience Store,Medium,Tier 3,2013,SKU3688,Household,Low Fat,1,5.9,4.8,0.066
ORD100911,06-01-2022,OUT014,Grocery Store,Large,Tier 3,2018,SKU4534,Produce,Regular,3,6.21,3.4,0.053
ORD100912,09-06-2023,OUT013,Supermarket Type 2,Small,Tier 2,2022,SKU5131,Household,Regular,1,3.63,3.7,0.101
ORD100913,14-08-2024,OUT006,Supermarket Type 2,Small,Tier 1,2020,SKU8847,Beverages,Regular,1,2.65,3.9,0.108
ORD100914,14-08-2024,OUT018,Supermarket Type 2,Small,Tier 1,2015,SKU9011,Produce,Regular,1,1.92,3.6,0.049
ORD100915,07-03-2022,OUT004,Convenience Store,Small,Tier 3,2005,SKU8326,Snacks,Low Fat,1,3.34,3.2,0.091
ORD100916,28-07-2024,OUT013,Supermarket Type 2,Small,Tier 2,2022,SKU3017,Dairy,Regular,1,1.95,4.5,0.06
ORD100917,21-05-2022,OUT018,Supermarket Type 2,Small,Tier 1,2015,SKU4638,Frozen,Low Fat,6,39.95,4.2,0.061
ORD100918,20-09-2024,OUT004,Convenience Store,Small,Tier 3,2005,SKU2256,Beverages,Regular,1,2.39,3.9,0.071
ORD100919,16-06-2024,OUT011,Grocery Store,Medium,Tier 3,2007,SKU7731,Household,Regular,1,5.17,4.8,0.066
ORD100920,27-06-2023,OUT010,Grocery Store,Small,Tier 1,2019,SKU8549,Bakery,Regular,1,4.02,4.3,0.042
ORD100921,06-04-2023,OUT019,Supermarket Type 1,Medium,Tier 2,2009,SKU3489,Produce,Regular,1,1.99,3.4,0.05
ORD100922,06-05-2022,OUT016,Grocery Store,Medium,Tier 2,2017,SKU7805,Meat,Regular,4,37.48,3,0.15
ORD100923,18-11-2024,OUT002,Supermarket Type 2,Small,Tier 2,2008,SKU9051,Frozen,Low Fat,1,6.51,3.4,0.098
ORD100924,02-06-2022,OUT001,Supermarket Type 2,Large,Tier 2,2011,SKU9428,Dairy,Regular,1,1.9,3.1,0.074
ORD100925,06-10-2022,OUT005,Supermarket Type 1,Medium,Tier 1,2021,SKU6249,Meat,Low Fat,3,28.92,4.2,0.022
ORD100926,23-12-2022,OUT009,Grocery Store,Medium,Tier 1,2018,SKU9902,Canned Foods,Low Fat,4,11.39,3.6,0.109
ORD100927,05-11-2023,OUT001,Supermarket Type 2,Large,Tier 2,2011,SKU6479,Personal Care,Regular,1,5,3.5,0.096
ORD100928,17-12-2023,OUT014,Grocery Store,Large,Tier 3,2018,SKU8060,Snacks,Regular,1,2.82,4.6,0.065
ORD100929,06-02-2022,OUT004,Convenience Store,Small,Tier 3,2005,SKU6091,Frozen,Regular,2,13.8,3.5,0.094
ORD100930,29-04-2023,OUT012,Convenience Store,Small,Tier 2,2006,SKU5340,Beverages,Regular,3,8.56,4.8,0.042
ORD100931,03-05-2024,OUT013,Supermarket Type 2,Small,Tier 2,2022,SKU1145,Household,Low Fat,1,4.54,4.4,0.11
ORD100932,28-03-2022,OUT017,Supermarket Type 1,Large,Tier 1,2011,SKU6888,Frozen,Regular,1,5.61,4.6,0.038
ORD100933,18-05-2023,OUT007,Supermarket Type 1,Small,Tier 2,2016,SKU4779,Personal Care,Regular,8,33.44,3.5,0.044
ORD100934,20-09-2023,OUT009,Grocery Store,Medium,Tier 1,2018,SKU7469,Produce,Low Fat,1,2.08,4.6,0.048
ORD100935,03-03-2024,OUT018,Supermarket Type 2,Small,Tier 1,2015,SKU2042,Snacks,Regular,1,2.53,3.6,0.118
ORD100936,19-04-2024,OUT001,Supermarket Type 2,Large,Tier 2,2011,SKU6622,Meat,Regular,1,5.98,3,0.089
ORD100937,02-02-2022,OUT019,Supermarket Type 1,Medium,Tier 2,2009,SKU9978,Produce,Low Fat,1,2.46,4.5,0.044
ORD100938,03-10-2023,OUT005,Supermarket Type 1,Medium,Tier 1,2021,SKU7413,Produce,Regular,4,6.45,4.5,0.111
ORD100939,07-08-2023,OUT010,Grocery Store,Small,Tier 1,2019,SKU4306,Dairy,Regular,1,1.97,4,0.115
ORD100940,03-01-2023,OUT003,Supermarket Type 1,Medium,Tier 1,2016,SKU9009,Dairy,Low Fat,6,14.83,3.4,0.07
ORD100941,02-11-2024,OUT017,Supermarket Type 1,Large,Tier 1,2011,SKU9227,Frozen,Regular,1,6.48,4.2,0.035
ORD100942,23-05-2023,OUT009,Grocery Store,Medium,Tier 1,2018,SKU5778,Household,Low Fat,1,4.36,4.8,0.091
ORD100943,05-07-2024,OUT002,Supermarket Type 2,Small,Tier 2,2008,SKU1339,Dairy,Regular,1,2.04,4.1,0.062
ORD100944,10-05-2024,OUT005,Supermarket Type 1,Medium,Tier 1,2021,SKU5708,Personal Care,Regular,2,8.71,3.7,0.093
ORD100945,01-01-2024,OUT013,Supermarket Type 2,Small,Tier 2,2022,SKU3788,Snacks,Regular,1,2.78,4.5,0.08
ORD100946,31-07-2023,OUT017,Supermarket Type 1,Large,Tier 1,2011,SKU3070,Meat,Regular,4,38.21,3.5,0.076
ORD100947,16-11-2024,OUT007,Supermarket Type 1,Small,Tier 2,2016,SKU6229,Beverages,Low Fat,1,2.16,3.4,0.124
ORD100948,04-02-2022,OUT016,Grocery Store,Medium,Tier 2,2017,SKU6439,Frozen,Low Fat,2,10.12,4.2,0.118
ORD100949,11-03-2024,OUT020,Convenience Store,Medium,Tier 3,2013,SKU8907,Snacks,Regular,1,3.77,3.3,0.056
ORD100950,29-07-2024,OUT014,Grocery Store,Large,Tier 3,2018,SKU9604,Frozen,Regular,1,5.84,3,0.077
ORD100951,15-07-2022,OUT001,Supermarket Type 2,Large,Tier 2,2011,SKU2391,Beverages,Low Fat,1,2.5,3.7,0.078
ORD100952,30-09-2023,OUT002,Supermarket Type 2,Small,Tier 2,2008,SKU3798,Household,Regular,3,10.97,4.6,0.078
ORD100953,19-12-2022,OUT018,Supermarket Type 2,Small,Tier 1,2015,SKU3093,Bakery,Low Fat,1,3.05,4.8,0.081
ORD100954,27-02-2023,OUT001,Supermarket Type 2,Large,Tier 2,2011,SKU3444,Snacks,Low Fat,1,1.43,3.4,0.115
ORD100955,03-09-2024,OUT012,Convenience Store,Small,Tier 2,2006,SKU5051,Personal Care,Regular,5,18.19,3.7,0.108
ORD100956,05-12-2022,OUT013,Supermarket Type 2,Small,Tier 2,2022,SKU7833,Produce,Regular,6,12.32,3.2,0.058
ORD100957,30-10-2022,OUT020,Convenience Store,Medium,Tier 3,2013,SKU2106,Snacks,Regular,4,10.48,5,0.084
ORD100958,23-01-2023,OUT015,Grocery Store,Small,Tier 2,2012,SKU1981,Canned Foods,Low Fat,3,6.39,4.3,0.075
ORD100959,12-09-2023,OUT011,Grocery Store,Medium,Tier 3,2007,SKU6932,Frozen,Regular,1,6.22,5,0.078
ORD100960,30-08-2024,OUT017,Supermarket Type 1,Large,Tier 1,2011,SKU3264,Meat,Low Fat,1,9.68,4.4,0.05
ORD100961,24-11-2024,OUT010,Grocery Store,Small,Tier 1,2019,SKU5314,Household,Low Fat,1,4.69,3.9,0.091
ORD100962,14-03-2024,OUT009,Grocery Store,Medium,Tier 1,2018,SKU1581,Produce,Regular,1,1.7,3.6,0.092
ORD100963,09-04-2024,OUT007,Supermarket Type 1,Small,Tier 2,2016,SKU8107,Bakery,Low Fat,1,3.22,4.4,0.098
ORD100964,22-08-2024,OUT003,Supermarket Type 1,Medium,Tier 1,2016,SKU3407,Produce,Regular,5,9.57,3.6,0.107
ORD100965,09-10-2023,OUT012,Convenience Store,Small,Tier 2,2006,SKU6862,Snacks,Low Fat,6,14.9,4,0.067
ORD100966,29-05-2024,OUT009,Grocery Store,Medium,Tier 1,2018,SKU6679,Household,Low Fat,1,5.71,3.2,0.068
ORD100967,08-01-2023,OUT012,Convenience Store,Small,Tier 2,2006,SKU4014,Meat,Regular,4,29.22,3.6,0.084
ORD100968,15-03-2024,OUT001,Supermarket Type 2,Large,Tier 2,2011,SKU3500,Meat,Low Fat,2,13.01,4,0.106
ORD100969,20-10-2022,OUT014,Grocery Store,Large,Tier 3,2018,SKU7906,Dairy,Regular,1,2.02,4,0.071
ORD100970,20-07-2024,OUT019,Supermarket Type 1,Medium,Tier 2,2009,SKU3983,Bakery,Low Fat,2,7.44,4.1,0.114
ORD100971,10-01-2024,OUT003,Supermarket Type 1,Medium,Tier 1,2016,SKU7800,Personal Care,Low Fat,5,23.48,3.5,0.086
ORD100972,15-08-2024,OUT005,Supermarket Type 1,Medium,Tier 1,2021,SKU8598,Personal Care,Regular,1,4.44,4.1,0.075
ORD100973,17-03-2022,OUT015,Grocery Store,Small,Tier 2,2012,SKU5847,Produce,Low Fat,1,1.96,3.9,0.097
ORD100974,03-01-2022,OUT003,Supermarket Type 1,Medium,Tier 1,2016,SKU6113,Produce,Low Fat,1,2.07,3.8,0.099
ORD100975,16-12-2023,OUT010,Grocery Store,Small,Tier 1,2019,SKU6391,Frozen,Low Fat,1,6.77,4.1,0.048
ORD100976,14-12-2024,OUT010,Grocery Store,Small,Tier 1,2019,SKU5813,Meat,Low Fat,2,17.04,4.9,0.072
ORD100977,13-07-2024,OUT006,Supermarket Type 2,Small,Tier 1,2020,SKU8820,Meat,Low Fat,1,7.16,4.3,0.064
ORD100978,12-10-2024,OUT007,Supermarket Type 1,Small,Tier 2,2016,SKU9487,Produce,Low Fat,3,5.36,4.3,0.097
ORD100979,22-02-2022,OUT011,Grocery Store,Medium,Tier 3,2007,SKU6554,Dairy,Low Fat,2,4,5,0.12
ORD100980,13-06-2022,OUT003,Supermarket Type 1,Medium,Tier 1,2016,SKU6634,Canned Foods,Regular,1,2.62,5,0.102
ORD100981,02-06-2023,OUT008,Supermarket Type 2,Medium,Tier 1,2023,SKU9742,Household,Low Fat,1,4.75,4.2,0.101
ORD100982,09-01-2024,OUT011,Grocery Store,Medium,Tier 3,2007,SKU3631,Household,Regular,1,5.1,4.2,0.083
ORD100983,26-05-2024,OUT018,Supermarket Type 2,Small,Tier 1,2015,SKU1767,Household,Low Fat,1,5.45,4.2,0.071
ORD100984,20-11-2024,OUT012,Convenience Store,Small,Tier 2,2006,SKU6706,Meat,Regular,4,36.31,3.9,0.064
ORD100985,21-11-2024,OUT004,Convenience Store,Small,Tier 3,2005,SKU4412,Snacks,Low Fat,1,3.13,3.7,0.129
ORD100986,26-12-2022,OUT003,Supermarket Type 1,Medium,Tier 1,2016,SKU3884,Produce,Low Fat,3,6.39,3.2,0.113
ORD100987,02-07-2023,OUT006,Supermarket Type 2,Small,Tier 1,2020,SKU3190,Dairy,Low Fat,1,2.24,3.7,0.071
ORD100988,11-02-2022,OUT015,Grocery Store,Small,Tier 2,2012,SKU7436,Canned Foods,Regular,4,9.17,4,0.12
ORD100989,04-02-2022,OUT014,Grocery Store,Large,Tier 3,2018,SKU5835,Dairy,Low Fat,4,7.82,4.1,0.064
ORD100990,25-10-2022,OUT010,Grocery Store,Small,Tier 1,2019,SKU1912,Bakery,Low Fat,7,22.17,5,0.135
ORD100991,04-11-2023,OUT009,Grocery Store,Medium,Tier 1,2018,SKU4888,Produce,Regular,1,1.48,3.4,0.108
ORD100992,01-05-2023,OUT014,Grocery Store,Large,Tier 3,2018,SKU7758,Household,Low Fat,1,4.24,4.5,0.081
ORD100993,03-09-2022,OUT017,Supermarket Type 1,Large,Tier 1,2011,SKU1968,Produce,Regular,1,1.78,3.3,0.096
ORD100994,20-10-2022,OUT016,Grocery Store,Medium,Tier 2,2017,SKU2923,Household,Regular,2,11.13,3,0.092
ORD100995,01-12-2023,OUT009,Grocery Store,Medium,Tier 1,2018,SKU6472,Snacks,Low Fat,1,2.84,4.1,0.089
ORD100996,25-07-2024,OUT009,Grocery Store,Medium,Tier 1,2018,SKU8772,Canned Foods,Regular,1,2.65,4.3,0.077
ORD100997,01-07-2023,OUT006,Supermarket Type 2,Small,Tier 1,2020,SKU6670,Bakery,Low Fat,8,21.7,4.5,0.059
ORD100998,12-11-2022,OUT017,Supermarket Type 1,Large,Tier 1,2011,SKU9462,Bakery,Low Fat,1,3.01,3.9,0.127
ORD100999,04-12-2022,OUT011,Grocery Store,Medium,Tier 3,2007,SKU1875,Produce,Regular,1,2.11,2.9,0.077
ORD101000,21-09-2023,OUT014,Grocery Store,Large,Tier 3,2018,SKU8261,Produce,Low Fat,1,1.8,4.8,0.056
ORD101001,15-06-2024,OUT004,Convenience Store,Small,Tier 3,2005,SKU5073,Personal Care,Low Fat,1,4.21,3.7,0.046
ORD101002,25-12-2023,OUT013,Supermarket Type 2,Small,Tier 2,2022,SKU5801,Dairy,Regular,1,2.59,4.6,0.086
ORD101003,30-04-2024,OUT003,Supermarket Type 1,Medium,Tier 1,2016,SKU7023,Dairy,Low Fat,2,3.68,4.1,0.134
ORD101004,03-12-2024,OUT011,Grocery Store,Medium,Tier 3,2007,SKU4683,Household,Low Fat,6,30.56,4,0.105
ORD101005,28-07-2024,OUT019,Supermarket Type 1,Medium,Tier 2,2009,SKU3491,Beverages,Low Fat,1,2.77,4,0.054
ORD101006,06-02-2024,OUT014,Grocery Store,Large,Tier 3,2018,SKU7363,Produce,Low Fat,1,2.05,4.6,0.075
ORD101007,30-03-2022,OUT007,Supermarket Type 1,Small,Tier 2,2016,SKU7128,Snacks,Regular,1,3.05,4,0.102
ORD101008,09-06-2022,OUT007,Supermarket Type 1,Small,Tier 2,2016,SKU7934,Bakery,Regular,1,3.27,4.2,0.089
ORD101009,25-09-2023,OUT002,Supermarket Type 2,Small,Tier 2,2008,SKU5716,Canned Foods,Regular,1,2.81,4.3,0.083
ORD101010,07-02-2023,OUT020,Convenience Store,Medium,Tier 3,2013,SKU4172,Canned Foods,Regular,3,6.93,4,0.111
ORD101011,13-11-2023,OUT008,Supermarket Type 2,Medium,Tier 1,2023,SKU2284,Beverages,Regular,1,1.75,4.1,0.08
ORD101012,23-03-2023,OUT019,Supermarket Type 1,Medium,Tier 2,2009,SKU4432,Frozen,Regular,1,5.04,3.7,0.07
ORD101013,07-04-2023,OUT016,Grocery Store,Medium,Tier 2,2017,SKU8661,Dairy,Low Fat,1,2.53,4.1,0.087
ORD101014,07-02-2024,OUT002,Supermarket Type 2,Small,Tier 2,2008,SKU6982,Personal Care,Low Fat,1,2.41,4.2,0.069
